cash_assistance_id,beneficiary_id,project_id,country_id,amount,currency,payment_method,payment_date
3007,322,26,2,438.95,USD,Bank Transfer,2026-05-20
3008,2922,30,1,323.03,USD,Bank Transfer,2025-06-01
3009,3977,2,5,404.97,USD,Mobile Money,2026-06-13
3010,3449,4,4,243.16,USD,Mobile Money,2026-01-03
3011,2511,9,5,243.21,USD,Voucher,2024-12-08
3012,1977,19,4,89.36,USD,Voucher,2026-04-20
3013,1131,8,5,96.56,USD,Cash,2026-06-15
3014,2182,5,4,26.12,USD,Mobile Money,2025-11-12
3015,3485,12,1,153.67,USD,Bank Transfer,2024-08-07
3016,975,24,1,107.94,USD,Bank Transfer,2025-10-29
3017,3474,25,2,59.7,USD,Voucher,2025-02-26
3018,1586,15,1,121.82,USD,Mobile Money,2024-12-01
3019,1679,21,2,156.35,USD,Mobile Money,2026-03-26
3020,2286,24,2,22.97,USD,Cash,2026-03-31
3021,3460,15,5,481.14,USD,Cash,2026-02-01
3022,2648,20,3,82.69,USD,Voucher,2025-06-20
3023,4324,16,1,301.15,USD,Mobile Money,2025-10-08
3024,4586,7,5,120.96,USD,Mobile Money,2025-05-03
3025,2279,29,5,89.07,USD,Cash,2025-07-14
3026,1966,4,3,250.36,USD,Bank Transfer,2025-10-13
3027,4280,8,5,139.34,USD,Bank Transfer,2025-12-03
3028,1511,17,5,343.56,USD,Cash,2025-12-23
3029,4915,29,4,468.67,USD,Bank Transfer,2025-10-02
3030,490,1,2,285.47,USD,Mobile Money,2026-04-13
3031,741,6,5,434.63,USD,Voucher,2024-07-26
3032,1381,9,2,83.58,USD,Cash,2025-10-25
3033,1392,9,3,215.71,USD,Cash,2026-03-02
3034,1032,1,4,218.51,USD,Mobile Money,2026-01-01
3035,2129,21,3,52.51,USD,Mobile Money,2025-11-03
3036,1290,10,5,425.93,USD,Cash,2026-04-22
3037,4735,30,2,300.78,USD,Voucher,2026-02-14
3038,3291,23,1,114.19,USD,Cash,2025-05-12
3039,3013,16,2,497.66,USD,Mobile Money,2025-06-29
3040,609,4,1,86.02,USD,Voucher,2026-02-24
3041,948,8,4,23.83,USD,Mobile Money,2025-01-20
3042,3897,18,1,263.61,USD,Mobile Money,2025-12-05
3043,2863,24,1,363.78,USD,Cash,2026-02-18
3044,3912,18,1,284.68,USD,Bank Transfer,2026-06-04
3045,4745,26,5,295.04,USD,Voucher,2026-04-05
3046,3614,17,2,456.63,USD,Mobile Money,2025-10-04
3047,2342,12,5,408.96,USD,Voucher,2024-11-08
3048,2653,27,4,365.51,USD,Mobile Money,2025-03-27
3049,1382,18,3,53.37,USD,Voucher,2026-01-03
3050,1688,11,1,20.45,USD,Bank Transfer,2025-10-17
3051,3013,16,2,267.97,USD,Mobile Money,2024-08-11
3052,4358,1,3,250.56,USD,Bank Transfer,2026-06-28
3053,3778,26,5,94.34,USD,Mobile Money,2025-08-19
3054,4233,22,3,258.52,USD,Bank Transfer,2026-06-29
3055,3664,9,4,97.76,USD,Bank Transfer,2025-03-23
3056,201,21,5,118.17,USD,Mobile Money,2025-09-25
3057,3159,8,5,442.3,USD,Voucher,2026-03-16
3058,4678,12,5,217.48,USD,Mobile Money,2025-03-30
3059,1871,11,5,104.74,USD,Bank Transfer,2026-06-12
3060,3323,14,1,142.09,USD,Bank Transfer,2025-11-06
3061,2392,26,3,464.28,USD,Bank Transfer,2025-04-14
3062,283,14,2,56.82,USD,Cash,2024-12-12
3063,4750,16,5,179.89,USD,Cash,2026-05-30
3064,3381,30,4,190.01,USD,Mobile Money,2025-11-01
3065,3674,24,2,355.57,USD,Mobile Money,2024-07-26
3066,2134,19,5,425.49,USD,Cash,2026-03-25
3067,1950,17,2,95.32,USD,Mobile Money,2025-07-23
3068,1494,22,1,465.38,USD,Voucher,2024-09-05
3069,1162,10,1,297.44,USD,Voucher,2025-09-18
3070,971,28,2,167.24,USD,Bank Transfer,2025-06-06
3071,4779,9,2,174.59,USD,Bank Transfer,2025-07-23
3072,2978,3,1,195.79,USD,Voucher,2026-01-04
3073,1848,4,4,169.63,USD,Voucher,2025-01-07
3074,136,14,4,217.39,USD,Voucher,2026-04-12
3075,1721,24,4,324.19,USD,Mobile Money,2024-11-28
3076,1624,13,5,419.3,USD,Voucher,2025-07-05
3077,2892,5,2,172.58,USD,Cash,2024-09-16
3078,2143,30,2,302.69,USD,Voucher,2025-11-22
3079,344,26,4,125.24,USD,Voucher,2025-08-11
3080,765,6,1,365.22,USD,Cash,2025-12-13
3081,2853,28,2,329.43,USD,Cash,2024-07-28
3082,3547,9,1,103.56,USD,Bank Transfer,2026-03-05
3083,2753,4,4,22.08,USD,Bank Transfer,2025-12-06
3084,2040,16,1,210.63,USD,Mobile Money,2026-06-18
3085,2869,2,3,69.78,USD,Voucher,2026-01-24
3086,877,22,1,144.46,USD,Voucher,2025-10-20
3087,3426,8,5,479.42,USD,Bank Transfer,2024-12-08
3088,412,18,4,355.07,USD,Bank Transfer,2025-01-22
3089,3731,8,3,418.82,USD,Mobile Money,2025-01-17
3090,656,14,4,456.23,USD,Voucher,2026-02-09
3091,165,22,1,105.28,USD,Bank Transfer,2025-05-05
3092,2145,3,2,490.63,USD,Bank Transfer,2026-02-18
3093,2896,13,2,491.36,USD,Bank Transfer,2024-10-29
3094,621,23,1,150.96,USD,Mobile Money,2025-01-15
3095,369,5,1,358.72,USD,Voucher,2024-07-30
3096,1762,30,2,385.42,USD,Bank Transfer,2026-03-02
3097,2430,13,2,86.56,USD,Bank Transfer,2026-04-11
3098,2352,1,2,49.93,USD,Voucher,2025-03-20
3099,4011,25,5,151.01,USD,Mobile Money,2026-07-19
3100,1669,23,4,50.98,USD,Voucher,2026-04-05
3101,2450,7,1,127.93,USD,Mobile Money,2024-09-23
3102,1427,26,4,166.11,USD,Bank Transfer,2026-07-18
3103,4756,11,1,333.11,USD,Mobile Money,2026-04-25
3104,4984,13,2,397.5,USD,Bank Transfer,2024-09-14
3105,3276,20,5,352.43,USD,Cash,2025-08-09
3106,26,12,4,152.73,USD,Mobile Money,2025-09-21
3107,1686,25,3,322.87,USD,Mobile Money,2024-08-22
3108,2645,4,4,292.54,USD,Voucher,2025-03-29
3109,248,17,3,95.76,USD,Mobile Money,2025-09-16
3110,2113,18,5,167.49,USD,Cash,2024-12-29
3111,1415,3,5,336.23,USD,Bank Transfer,2024-09-17
3112,2915,27,3,287.99,USD,Bank Transfer,2026-05-04
3113,369,11,4,91.34,USD,Cash,2025-01-16
3114,4804,14,5,119.91,USD,Voucher,2024-10-17
3115,3114,26,4,22.46,USD,Voucher,2026-02-18
3116,347,24,1,279.92,USD,Mobile Money,2025-01-28
3117,2805,13,4,107.62,USD,Voucher,2024-10-20
3118,2067,17,2,248.84,USD,Voucher,2024-09-03
3119,211,30,5,91.19,USD,Voucher,2025-11-12
3120,2998,12,5,277.49,USD,Voucher,2024-09-23
3121,1435,4,3,25.73,USD,Voucher,2025-06-23
3122,3385,4,2,228.96,USD,Cash,2025-10-23
3123,3203,29,4,126.76,USD,Voucher,2025-04-21
3124,749,27,3,461.83,USD,Mobile Money,2026-04-26
3125,1494,22,2,318.25,USD,Bank Transfer,2025-08-12
3126,4764,26,1,432.24,USD,Mobile Money,2025-09-16
3127,4294,11,2,30.69,USD,Voucher,2024-11-29
3128,1551,6,1,115.27,USD,Bank Transfer,2026-06-10
3129,170,22,2,314.19,USD,Mobile Money,2024-08-26
3130,3719,9,2,151.18,USD,Bank Transfer,2024-11-28
3131,2330,25,2,487.81,USD,Voucher,2025-12-29
3132,4167,6,1,243.07,USD,Cash,2026-01-29
3133,746,27,3,413.68,USD,Mobile Money,2025-04-09
3134,1896,16,5,305.36,USD,Mobile Money,2024-08-11
3135,4053,23,3,124.68,USD,Bank Transfer,2024-10-24
3136,992,1,3,399.18,USD,Bank Transfer,2024-08-04
3137,1113,17,5,290.4,USD,Cash,2024-12-12
3138,1162,18,3,157.3,USD,Mobile Money,2024-09-22
3139,3061,30,3,302.24,USD,Cash,2024-12-19
3140,4501,30,1,238.54,USD,Cash,2026-05-17
3141,4264,3,2,425.81,USD,Mobile Money,2026-03-24
3142,851,17,2,403.8,USD,Mobile Money,2026-06-14
3143,4891,24,1,372.04,USD,Voucher,2025-05-26
3144,2697,16,1,420.31,USD,Voucher,2025-09-11
3145,1080,7,2,483.33,USD,Bank Transfer,2024-07-24
3146,4798,12,2,468.63,USD,Bank Transfer,2026-05-11
3147,1423,23,4,350.96,USD,Mobile Money,2025-10-08
3148,3691,7,5,144.42,USD,Bank Transfer,2026-03-07
3149,1743,27,2,257.14,USD,Voucher,2025-08-23
3150,3202,10,4,99.62,USD,Mobile Money,2024-11-27
3151,3818,25,5,241.38,USD,Bank Transfer,2026-03-08
3152,129,10,2,258.39,USD,Voucher,2026-03-04
3153,807,16,5,332.57,USD,Cash,2025-02-16
3154,2614,26,4,344.48,USD,Cash,2024-10-17
3155,1508,2,3,356.86,USD,Voucher,2024-10-14
3156,2016,25,1,383.82,USD,Cash,2025-11-24
3157,1085,1,2,110.99,USD,Voucher,2025-02-03
3158,3694,23,3,79.2,USD,Bank Transfer,2025-04-23
3159,4394,28,4,256.23,USD,Bank Transfer,2026-06-20
3160,803,4,5,336.87,USD,Mobile Money,2024-09-26
3161,2010,11,3,354.89,USD,Mobile Money,2026-05-10
3162,2652,13,2,493.34,USD,Bank Transfer,2025-03-11
3163,2259,2,3,259.1,USD,Mobile Money,2026-05-16
3164,4768,1,2,298.9,USD,Voucher,2026-04-25
3165,3809,14,4,428.18,USD,Bank Transfer,2024-08-23
3166,1863,25,3,450.78,USD,Voucher,2026-07-11
3167,440,13,3,194.33,USD,Mobile Money,2024-12-28
3168,116,30,1,164.13,USD,Mobile Money,2026-05-27
3169,3739,28,3,265.77,USD,Bank Transfer,2025-08-18
3170,4021,8,3,477.89,USD,Voucher,2026-05-05
3171,3770,6,2,349.6,USD,Voucher,2025-03-31
3172,432,26,1,86.19,USD,Cash,2025-03-06
3173,374,22,4,283.58,USD,Mobile Money,2024-08-04
3174,2451,10,5,61.9,USD,Cash,2026-06-28
3175,4769,23,5,316.06,USD,Bank Transfer,2025-08-27
3176,10,16,1,112.29,USD,Bank Transfer,2024-12-20
3177,3381,29,1,210.16,USD,Cash,2026-01-15
3178,3736,10,2,322.25,USD,Mobile Money,2025-08-11
3179,4201,6,4,364.49,USD,Voucher,2025-09-14
3180,4571,5,4,345.82,USD,Voucher,2025-08-04
3181,4164,12,3,268.03,USD,Cash,2025-05-17
3182,2326,24,5,130.38,USD,Bank Transfer,2025-10-06
3183,1640,7,2,229.59,USD,Voucher,2026-03-03
3184,1578,7,1,452.97,USD,Bank Transfer,2024-08-03
3185,1828,23,1,267.32,USD,Voucher,2025-06-07
3186,4645,3,1,277.79,USD,Bank Transfer,2025-11-24
3187,3811,24,4,385.97,USD,Voucher,2024-09-12
3188,2698,26,4,109.59,USD,Mobile Money,2025-06-03
3189,4085,9,2,313.84,USD,Cash,2024-11-12
3190,4653,8,3,131.88,USD,Bank Transfer,2025-10-17
3191,2541,15,3,428.19,USD,Voucher,2024-10-08
3192,613,22,2,323.86,USD,Cash,2025-04-08
3193,3927,16,4,353.6,USD,Cash,2025-12-15
3194,248,21,2,420.64,USD,Voucher,2024-09-01
3195,3400,17,5,40.28,USD,Mobile Money,2025-12-30
3196,3376,30,2,428.19,USD,Voucher,2025-09-21
3197,4476,26,3,280.3,USD,Voucher,2024-12-29
3198,2824,6,4,304.42,USD,Mobile Money,2025-09-09
3199,1333,1,2,338.58,USD,Mobile Money,2025-07-02
3200,4205,29,5,312.34,USD,Bank Transfer,2026-06-04
3201,3941,3,1,86.92,USD,Mobile Money,2025-07-22
3202,2840,8,3,26.75,USD,Voucher,2025-12-05
3203,2482,1,3,79.98,USD,Bank Transfer,2026-02-13
3204,1153,17,1,302.26,USD,Mobile Money,2025-03-02
3205,4862,25,3,286.6,USD,Bank Transfer,2024-11-04
3206,3935,30,3,63.45,USD,Bank Transfer,2026-05-18
3207,2230,18,4,212.17,USD,Mobile Money,2025-01-25
3208,240,29,3,458.38,USD,Mobile Money,2026-07-17
3209,3482,6,1,59.21,USD,Bank Transfer,2026-03-16
3210,4745,22,4,438.01,USD,Voucher,2025-11-13
3211,4921,1,1,490.19,USD,Cash,2024-11-18
3212,435,14,5,370.99,USD,Mobile Money,2025-09-07
3213,780,16,5,146.03,USD,Voucher,2025-10-24
3214,1631,29,2,191.2,USD,Mobile Money,2025-07-14
3215,1875,28,4,109.29,USD,Bank Transfer,2024-12-23
3216,318,15,4,91.01,USD,Mobile Money,2024-09-28
3217,3056,24,4,203.41,USD,Voucher,2024-12-14
3218,4721,2,1,458.63,USD,Bank Transfer,2024-11-03
3219,2322,23,4,360.56,USD,Mobile Money,2025-05-02
3220,3744,7,5,392.42,USD,Voucher,2025-12-23
3221,3863,26,2,432.68,USD,Voucher,2025-06-04
3222,3534,23,5,452.8,USD,Bank Transfer,2024-09-23
3223,2552,29,1,494.43,USD,Mobile Money,2024-11-28
3224,3722,17,3,222.92,USD,Voucher,2025-11-18
3225,1392,9,5,103.28,USD,Bank Transfer,2026-06-14
3226,3086,23,1,46.06,USD,Mobile Money,2024-11-18
3227,3818,28,4,103.44,USD,Voucher,2026-01-03
3228,3117,13,5,45.34,USD,Voucher,2025-11-05
3229,4230,24,4,349.37,USD,Voucher,2024-12-27
3230,628,11,5,217.91,USD,Mobile Money,2026-05-30
3231,477,16,1,34.57,USD,Mobile Money,2024-10-02
3232,344,2,2,320.76,USD,Voucher,2026-02-01
3233,1467,17,1,238.61,USD,Bank Transfer,2025-07-23
3234,383,4,1,25.48,USD,Mobile Money,2026-07-13
3235,1851,8,5,261.34,USD,Cash,2026-06-15
3236,2074,18,4,252.05,USD,Voucher,2025-06-22
3237,3262,12,2,381.03,USD,Voucher,2026-01-05
3238,2584,2,5,134.07,USD,Cash,2025-10-26
3239,3846,19,3,249.77,USD,Cash,2025-11-02
3240,1248,1,2,185.22,USD,Mobile Money,2026-07-03
3241,4679,20,1,436.24,USD,Voucher,2025-03-25
3242,2265,6,2,292.47,USD,Mobile Money,2025-08-08
3243,539,9,1,417.68,USD,Cash,2025-05-29
3244,1768,29,3,130.47,USD,Bank Transfer,2025-07-03
3245,3808,29,4,447.6,USD,Bank Transfer,2025-11-22
3246,4093,16,5,54.32,USD,Bank Transfer,2025-04-30
3247,820,15,2,205.98,USD,Cash,2025-06-26
3248,982,15,3,34.87,USD,Voucher,2025-07-31
3249,1301,29,4,337.01,USD,Voucher,2025-03-26
3250,3300,11,1,340.33,USD,Cash,2025-12-27
3251,1828,7,3,31.95,USD,Cash,2025-08-10
3252,1005,9,1,313.95,USD,Mobile Money,2026-04-05
3253,1700,29,5,156.99,USD,Mobile Money,2026-06-11
3254,1882,20,4,140.81,USD,Voucher,2025-07-12
3255,2564,2,4,208.56,USD,Cash,2026-01-05
3256,1640,5,2,494.51,USD,Bank Transfer,2025-05-30
3257,480,21,5,287.5,USD,Bank Transfer,2024-11-09
3258,284,21,4,233.76,USD,Bank Transfer,2025-09-18
3259,36,11,1,385.86,USD,Voucher,2026-02-09
3260,3368,17,2,399.68,USD,Bank Transfer,2026-06-13
3261,3770,21,1,447.22,USD,Bank Transfer,2025-03-20
3262,807,8,4,412.22,USD,Cash,2025-11-27
3263,1658,26,2,179.27,USD,Mobile Money,2025-08-19
3264,3442,10,2,333.7,USD,Voucher,2026-03-01
3265,3249,26,1,224.72,USD,Cash,2026-04-07
3266,3071,29,1,280.88,USD,Voucher,2024-12-23
3267,405,4,5,116.02,USD,Cash,2025-09-02
3268,1531,30,3,390.34,USD,Mobile Money,2024-11-25
3269,4562,8,2,111.8,USD,Mobile Money,2026-04-25
3270,3221,30,5,25.18,USD,Mobile Money,2025-04-20
3271,4105,14,4,70.6,USD,Bank Transfer,2025-08-12
3272,676,3,3,135.51,USD,Bank Transfer,2024-11-28
3273,3278,26,3,28.76,USD,Voucher,2025-02-09
3274,4052,19,5,228.98,USD,Bank Transfer,2025-10-08
3275,91,26,3,399.28,USD,Bank Transfer,2025-05-17
3276,4410,12,4,290.56,USD,Voucher,2025-07-06
3277,1769,11,4,98.06,USD,Voucher,2025-11-10
3278,4867,6,4,332.07,USD,Cash,2025-03-12
3279,1120,14,1,404.01,USD,Voucher,2025-03-23
3280,175,8,2,114.86,USD,Bank Transfer,2025-08-13
3281,200,26,3,293.04,USD,Mobile Money,2026-06-08
3282,3156,6,3,353.14,USD,Mobile Money,2024-08-06
3283,2547,14,3,449.1,USD,Cash,2025-07-06
3284,1213,2,2,447.0,USD,Mobile Money,2026-03-03
3285,157,1,3,183.47,USD,Bank Transfer,2026-02-03
3286,4488,20,1,244.5,USD,Cash,2024-09-22
3287,1897,14,3,291.55,USD,Cash,2024-10-04
3288,808,26,1,351.74,USD,Cash,2025-12-19
3289,3551,27,1,54.71,USD,Cash,2026-05-31
3290,2572,5,1,61.9,USD,Voucher,2025-12-04
3291,404,10,3,410.6,USD,Bank Transfer,2025-09-23
3292,1658,12,1,480.85,USD,Cash,2024-10-23
3293,1303,19,1,128.45,USD,Voucher,2025-03-27
3294,1750,13,5,104.62,USD,Voucher,2025-09-29
3295,3731,16,2,290.66,USD,Cash,2026-01-03
3296,4114,17,4,56.49,USD,Cash,2024-11-12
3297,2800,15,3,303.27,USD,Mobile Money,2025-09-21
3298,1641,25,2,145.19,USD,Cash,2025-05-14
3299,3675,22,2,424.23,USD,Cash,2025-02-01
3300,1900,2,3,475.71,USD,Mobile Money,2026-04-18
3301,1709,27,4,268.04,USD,Mobile Money,2026-04-01
3302,4804,17,2,79.53,USD,Bank Transfer,2025-09-13
3303,592,7,3,248.66,USD,Cash,2025-06-01
3304,4261,14,2,462.42,USD,Bank Transfer,2024-10-04
3305,3348,21,4,339.9,USD,Voucher,2025-08-01
3306,450,5,3,52.05,USD,Cash,2026-07-08
3307,1734,22,4,326.26,USD,Cash,2026-03-31
3308,133,24,3,442.99,USD,Bank Transfer,2026-03-19
3309,141,8,1,438.48,USD,Voucher,2026-06-28
3310,2253,17,1,321.41,USD,Cash,2024-08-07
3311,2137,2,3,201.6,USD,Voucher,2024-10-14
3312,4711,8,5,256.84,USD,Mobile Money,2025-11-17
3313,427,12,1,176.91,USD,Mobile Money,2025-05-30
3314,3269,5,2,76.91,USD,Voucher,2026-05-02
3315,3903,26,5,250.98,USD,Mobile Money,2025-01-07
3316,390,7,2,51.1,USD,Cash,2025-07-19
3317,199,2,3,62.56,USD,Bank Transfer,2024-07-31
3318,1402,16,2,476.88,USD,Cash,2025-06-13
3319,4544,10,3,495.68,USD,Cash,2025-05-11
3320,4020,20,1,92.41,USD,Bank Transfer,2025-11-11
3321,2217,8,3,274.99,USD,Bank Transfer,2024-12-23
3322,1089,15,2,377.3,USD,Voucher,2026-03-10
3323,245,7,2,39.22,USD,Cash,2025-05-24
3324,3554,15,3,438.51,USD,Cash,2025-04-09
3325,2327,27,3,362.48,USD,Mobile Money,2026-01-12
3326,1879,17,2,415.32,USD,Bank Transfer,2026-03-07
3327,3698,28,4,190.52,USD,Mobile Money,2026-06-15
3328,3403,17,5,281.34,USD,Bank Transfer,2024-12-03
3329,76,5,4,311.8,USD,Cash,2026-06-08
3330,239,1,2,237.79,USD,Mobile Money,2026-05-12
3331,4091,12,4,412.25,USD,Cash,2025-03-04
3332,3800,20,4,274.47,USD,Voucher,2025-05-15
3333,4591,6,1,249.42,USD,Bank Transfer,2026-02-26
3334,3401,28,5,431.14,USD,Cash,2025-04-19
3335,3414,8,5,222.59,USD,Voucher,2025-10-18
3336,3276,6,3,367.58,USD,Cash,2025-07-16
3337,4742,17,4,154.77,USD,Voucher,2025-09-10
3338,3075,27,5,215.48,USD,Cash,2025-11-22
3339,4991,16,5,335.88,USD,Bank Transfer,2025-04-30
3340,1392,29,1,161.14,USD,Voucher,2024-08-15
3341,1706,1,2,282.56,USD,Voucher,2024-07-26
3342,4268,9,3,354.54,USD,Mobile Money,2025-03-09
3343,3,18,1,259.54,USD,Cash,2025-03-26
3344,2437,27,1,195.83,USD,Bank Transfer,2026-07-11
3345,1725,6,5,459.24,USD,Voucher,2024-09-10
3346,617,26,4,124.16,USD,Voucher,2024-09-19
3347,509,26,1,211.92,USD,Mobile Money,2026-01-25
3348,4462,1,3,472.17,USD,Voucher,2024-12-08
3349,3685,11,2,316.82,USD,Mobile Money,2025-08-07
3350,4685,3,1,479.12,USD,Bank Transfer,2025-05-19
3351,2476,24,4,123.27,USD,Voucher,2025-04-20
3352,2894,10,3,220.33,USD,Mobile Money,2024-08-17
3353,3002,9,2,251.48,USD,Mobile Money,2026-05-10
3354,2005,22,2,218.22,USD,Voucher,2025-08-21
3355,4205,3,1,367.42,USD,Bank Transfer,2026-01-21
3356,1557,7,2,68.24,USD,Bank Transfer,2025-04-26
3357,1214,1,2,444.51,USD,Cash,2026-07-09
3358,316,18,2,497.63,USD,Cash,2024-10-03
3359,2383,24,2,167.76,USD,Mobile Money,2025-11-28
3360,1447,27,5,241.08,USD,Cash,2024-10-12
3361,3432,28,2,372.51,USD,Mobile Money,2026-07-10
3362,3561,1,5,286.62,USD,Mobile Money,2024-10-12
3363,3725,20,4,202.58,USD,Mobile Money,2025-02-22
3364,152,30,2,466.76,USD,Bank Transfer,2024-10-17
3365,1577,10,2,286.28,USD,Bank Transfer,2025-04-30
3366,2266,15,3,446.46,USD,Voucher,2025-03-21
3367,1567,6,3,64.13,USD,Mobile Money,2025-11-27
3368,4467,9,3,451.05,USD,Voucher,2025-09-21
3369,2710,19,2,146.79,USD,Cash,2024-11-25
3370,1404,5,2,207.5,USD,Cash,2025-01-05
3371,328,20,1,79.31,USD,Mobile Money,2025-10-07
3372,1053,8,1,392.2,USD,Cash,2025-08-26
3373,2111,16,2,281.46,USD,Cash,2026-05-22
3374,4026,26,4,270.95,USD,Cash,2026-01-16
3375,2266,20,1,34.98,USD,Mobile Money,2025-08-24
3376,2363,6,5,266.06,USD,Cash,2024-10-20
3377,2400,17,1,222.65,USD,Voucher,2024-10-07
3378,4248,2,4,240.39,USD,Bank Transfer,2025-02-23
3379,3097,9,4,343.72,USD,Bank Transfer,2024-10-05
3380,1752,5,3,176.59,USD,Mobile Money,2026-01-21
3381,4837,21,2,491.45,USD,Mobile Money,2025-05-26
3382,4037,16,1,40.61,USD,Voucher,2026-05-22
3383,1370,16,1,334.2,USD,Mobile Money,2025-09-21
3384,530,28,1,369.17,USD,Bank Transfer,2026-04-05
3385,560,11,4,62.65,USD,Bank Transfer,2024-10-05
3386,1791,13,4,478.36,USD,Cash,2025-03-08
3387,1801,26,4,409.12,USD,Bank Transfer,2026-05-18
3388,3428,4,4,304.68,USD,Cash,2025-06-03
3389,3501,17,3,499.62,USD,Voucher,2024-08-23
3390,1665,15,4,40.96,USD,Voucher,2025-09-26
3391,2785,26,2,247.72,USD,Cash,2024-10-12
3392,4900,28,2,170.75,USD,Bank Transfer,2025-11-10
3393,1725,22,1,319.37,USD,Mobile Money,2024-11-26
3394,1288,15,4,381.94,USD,Bank Transfer,2025-04-27
3395,793,25,2,169.48,USD,Mobile Money,2025-07-02
3396,1674,4,5,432.58,USD,Voucher,2025-04-21
3397,2622,3,4,164.33,USD,Cash,2025-09-15
3398,2426,19,1,467.52,USD,Cash,2025-05-29
3399,1025,5,4,231.8,USD,Mobile Money,2024-08-04
3400,2350,2,3,496.78,USD,Voucher,2026-06-18
3401,4189,2,1,85.92,USD,Voucher,2026-04-22
3402,4391,26,2,352.8,USD,Mobile Money,2026-05-19
3403,1187,21,1,283.39,USD,Bank Transfer,2024-08-23
3404,1503,13,3,102.38,USD,Cash,2026-02-01
3405,3261,30,3,362.74,USD,Bank Transfer,2026-01-24
3406,2024,1,2,342.33,USD,Bank Transfer,2025-12-14
3407,1004,30,4,474.27,USD,Cash,2025-06-21
3408,3904,17,3,157.91,USD,Bank Transfer,2024-11-22
3409,3638,30,1,290.77,USD,Bank Transfer,2025-06-11
3410,2372,19,1,162.94,USD,Bank Transfer,2026-06-20
3411,1182,1,2,229.66,USD,Cash,2026-06-10
3412,2984,13,5,119.14,USD,Cash,2025-12-14
3413,3461,17,1,318.58,USD,Mobile Money,2026-01-25
3414,3024,19,3,490.86,USD,Cash,2025-07-08
3415,4552,6,1,271.33,USD,Bank Transfer,2025-01-29
3416,2642,6,3,302.82,USD,Bank Transfer,2025-11-08
3417,4219,16,4,69.47,USD,Voucher,2025-12-09
3418,170,10,4,127.3,USD,Voucher,2025-03-01
3419,2939,27,1,40.75,USD,Voucher,2026-04-08
3420,1979,29,1,235.78,USD,Bank Transfer,2024-12-22
3421,1747,23,4,342.87,USD,Bank Transfer,2025-02-18
3422,1335,8,4,145.1,USD,Voucher,2024-11-05
3423,3682,28,3,210.96,USD,Voucher,2024-08-08
3424,2025,2,2,387.77,USD,Mobile Money,2024-11-24
3425,961,3,5,304.67,USD,Bank Transfer,2025-04-25
3426,4761,17,3,180.51,USD,Voucher,2025-06-02
3427,158,21,5,402.39,USD,Voucher,2025-06-05
3428,3967,27,2,345.04,USD,Mobile Money,2026-03-27
3429,4284,22,4,376.7,USD,Cash,2026-02-21
3430,4768,29,1,434.81,USD,Bank Transfer,2025-09-19
3431,1665,26,3,137.89,USD,Mobile Money,2025-01-06
3432,4651,28,3,138.17,USD,Bank Transfer,2025-07-28
3433,878,5,2,167.58,USD,Mobile Money,2025-06-20
3434,3344,30,2,417.16,USD,Cash,2025-04-20
3435,657,23,4,197.74,USD,Mobile Money,2025-04-07
3436,1252,27,4,163.64,USD,Mobile Money,2024-09-29
3437,736,4,4,48.11,USD,Cash,2025-09-06
3438,1585,22,4,456.74,USD,Voucher,2025-12-21
3439,1964,13,1,278.61,USD,Cash,2026-02-20
3440,499,20,1,331.14,USD,Voucher,2024-11-07
3441,3885,25,2,336.98,USD,Bank Transfer,2026-05-04
3442,1133,5,3,371.14,USD,Voucher,2025-02-22
3443,1163,27,1,85.51,USD,Mobile Money,2025-08-05
3444,4747,30,2,102.63,USD,Cash,2025-07-25
3445,3004,20,4,356.2,USD,Bank Transfer,2025-11-16
3446,2697,30,2,416.86,USD,Voucher,2025-07-08
3447,930,1,4,408.32,USD,Cash,2025-02-25
3448,2808,17,2,310.98,USD,Mobile Money,2024-08-31
3449,41,29,3,134.77,USD,Mobile Money,2025-12-15
3450,2699,16,1,123.82,USD,Bank Transfer,2026-06-03
3451,4403,9,2,332.14,USD,Cash,2025-01-13
3452,2793,6,4,221.87,USD,Bank Transfer,2024-09-30
3453,3593,22,4,64.91,USD,Bank Transfer,2025-11-05
3454,1318,6,2,58.6,USD,Bank Transfer,2024-12-06
3455,879,10,5,278.52,USD,Mobile Money,2024-09-19
3456,591,25,3,138.21,USD,Cash,2026-06-15
3457,788,20,1,94.75,USD,Voucher,2026-04-12
3458,3439,11,3,47.8,USD,Mobile Money,2025-03-14
3459,3741,16,2,146.86,USD,Voucher,2025-06-09
3460,189,28,4,495.11,USD,Bank Transfer,2026-02-02
3461,4130,18,3,251.82,USD,Bank Transfer,2025-01-05
3462,2673,10,2,374.12,USD,Cash,2025-10-05
3463,3864,26,1,52.2,USD,Bank Transfer,2025-07-29
3464,1912,30,2,30.01,USD,Voucher,2026-01-19
3465,2274,30,5,35.8,USD,Cash,2025-01-17
3466,2470,6,3,138.55,USD,Bank Transfer,2025-03-26
3467,948,23,3,392.92,USD,Mobile Money,2025-07-17
3468,1647,19,1,131.76,USD,Bank Transfer,2025-03-22
3469,4641,27,1,479.45,USD,Mobile Money,2025-12-17
3470,1901,10,3,221.48,USD,Cash,2025-04-09
3471,2597,6,2,52.58,USD,Mobile Money,2026-01-06
3472,4072,28,3,432.66,USD,Voucher,2025-07-02
3473,14,4,1,343.51,USD,Bank Transfer,2026-01-09
