beneficiary_id,beneficiary_code,full_name,gender,age,country,status
3662,BEN003662,Melissa Collins,Male,20,Rwanda,IDP
3663,BEN003663,Steven Thompson,Female,7,Tanzania,Refugee
3664,BEN003664,Kristine Wolf,Male,11,Dr Congo,Host Community
3665,BEN003665,Rebecca Giles,Male,1,Dr Congo,Host Community
3666,BEN003666,Erik Baker,Male,27,Somalia,IDP
3667,BEN003667,Bridget Pratt,Male,30,Rwanda,Host Community
3668,BEN003668,Kimberly Werner,Female,52,Somalia,Refugee
3669,BEN003669,Alexander Ortiz,Male,49,Uganda,IDP
3670,BEN003670,Shawn Moore,Male,15,Burundi,Refugee
3671,BEN003671,Jay Porter,Male,57,Rwanda,IDP
3672,BEN003672,Brandon Meyer,Female,69,Kenya,Host Community
3673,BEN003673,Jason Frey,Male,21,Tanzania,IDP
3674,BEN003674,James Johnson,Female,64,South Sudan,IDP
3675,BEN003675,Tara Harvey,Male,69,Kenya,Host Community
3676,BEN003676,Ashley Stanton,Male,63,Dr Congo,IDP
3677,BEN003677,Alec Morris,Male,3,South Sudan,Host Community
3678,BEN003678,Paul Roberson,Female,74,Tanzania,Refugee
3679,BEN003679,Joann Thomas,Male,32,South Sudan,Refugee
3680,BEN003680,Joanne Ellis,Male,13,Somalia,IDP
3681,BEN003681,Alexis Ayers,Female,77,Somalia,Host Community
3682,BEN003682,Christopher Stephens,Male,40,Dr Congo,Refugee
3683,BEN003683,Christina Wilson,Male,20,Burundi,Refugee
3684,BEN003684,Ryan Hernandez,Male,26,Sudan,IDP
3685,BEN003685,Gene Coleman,Male,49,Dr Congo,Host Community
3686,BEN003686,Amanda Hernandez,Male,71,Sudan,Host Community
3687,BEN003687,Rebecca Smith,Female,4,Somalia,IDP
3688,BEN003688,Scott Lee,Male,6,Dr Congo,IDP
3689,BEN003689,Crystal Jones,Male,54,Ethiopia,Refugee
3690,BEN003690,Jamie Vazquez,Female,55,South Sudan,IDP
3691,BEN003691,Shawn Myers,Male,1,Kenya,Refugee
3692,BEN003692,William Mejia,Male,23,Burundi,Refugee
3693,BEN003693,Jennifer Sosa,Male,23,Somalia,Host Community
3694,BEN003694,Vanessa Rosales,Male,9,Burundi,Host Community
3695,BEN003695,Mrs. Penny Ward,Male,32,Sudan,IDP
3696,BEN003696,Curtis Obrien,Female,19,Ethiopia,IDP
3697,BEN003697,William Mason,Female,37,Rwanda,IDP
3698,BEN003698,Christian Brown,Female,37,Tanzania,IDP
3699,BEN003699,Jill Hicks,Female,54,Uganda,Host Community
3700,BEN003700,Breanna Williams,Male,5,Kenya,IDP
3701,BEN003701,Jon Hughes,Female,6,Dr Congo,IDP
3702,BEN003702,Chelsea Fisher,Male,25,Tanzania,IDP
3703,BEN003703,Robert Stone,Female,56,South Sudan,Refugee
3704,BEN003704,Frank Wilkins,Female,41,Dr Congo,Host Community
3705,BEN003705,Rick Morales,Female,52,South Sudan,Refugee
3706,BEN003706,Teresa Williams,Male,59,Burundi,Host Community
3707,BEN003707,Heather Jones,Male,58,Ethiopia,IDP
3708,BEN003708,Sarah Diaz,Female,5,Dr Congo,Host Community
3709,BEN003709,Ann Paul,Female,70,Dr Congo,Refugee
3710,BEN003710,Kenneth Bryant,Male,17,Rwanda,IDP
3711,BEN003711,Edward Brown,Male,31,Uganda,IDP
3712,BEN003712,Jeremiah Avila,Female,39,Uganda,IDP
3713,BEN003713,Clifford Jackson,Female,78,South Sudan,Host Community
3714,BEN003714,Dustin Hill,Female,73,Burundi,IDP
3715,BEN003715,Gregory Duran,Male,73,South Sudan,Host Community
3716,BEN003716,Jennifer Miller,Female,18,Sudan,IDP
3717,BEN003717,Patrick Baker,Female,68,Uganda,Host Community
3718,BEN003718,Caitlin Taylor,Male,67,Tanzania,Refugee
3719,BEN003719,Ryan Guerrero,Male,78,South Sudan,IDP
3720,BEN003720,Melissa Miller,Male,79,Tanzania,IDP
3721,BEN003721,Nicholas Lewis,Female,20,Uganda,IDP
3722,BEN003722,Mary Patton,Female,75,Rwanda,Refugee
3723,BEN003723,Nancy Luna,Male,48,Sudan,IDP
3724,BEN003724,Dr. Gerald Jackson DDS,Male,54,South Sudan,IDP
3725,BEN003725,Chad Thompson,Female,33,Rwanda,IDP
3726,BEN003726,Kristina Hernandez,Male,24,Tanzania,IDP
3727,BEN003727,Gina Craig,Male,63,Kenya,IDP
3728,BEN003728,John Clark,Female,10,Tanzania,IDP
3729,BEN003729,Caleb Rivera,Female,46,Sudan,Host Community
3730,BEN003730,Ernest Dunlap,Female,13,Uganda,Refugee
3731,BEN003731,Amanda Osborn,Female,39,Ethiopia,Refugee
3732,BEN003732,Matthew Lewis,Female,80,Sudan,Refugee
3733,BEN003733,Dr. Bridget Rivas DDS,Female,27,Ethiopia,IDP
3734,BEN003734,Michael Phillips,Male,48,Dr Congo,Host Community
3735,BEN003735,Alicia James,Female,42,Dr Congo,Host Community
3736,BEN003736,Erik Farrell,Male,49,Rwanda,Host Community
3737,BEN003737,Steven Dillon,Female,64,Kenya,Host Community
3738,BEN003738,Julia Martinez,Female,72,Dr Congo,Refugee
3739,BEN003739,Laurie Bowman,Female,37,Uganda,IDP
3740,BEN003740,Dale Anderson,Female,79,Sudan,Refugee
3741,BEN003741,Angela Patton,Male,27,Dr Congo,Host Community
3742,BEN003742,Samantha Flores,Male,44,Sudan,IDP
3743,BEN003743,Theresa Baker,Female,54,Dr Congo,Host Community
3744,BEN003744,Stephanie Torres,Female,69,Somalia,IDP
3745,BEN003745,Mr. Kevin Wilson,Male,51,Ethiopia,Host Community
3746,BEN003746,Scott Cole,Male,13,South Sudan,Host Community
3747,BEN003747,Stephanie Campos,Male,45,Rwanda,Host Community
3748,BEN003748,James Wallace,Female,66,Burundi,Host Community
3749,BEN003749,Jacqueline Davis,Male,61,Dr Congo,IDP
3750,BEN003750,Lori Lewis,Male,3,Rwanda,Host Community
3751,BEN003751,Julie Richardson,Female,26,Burundi,Refugee
3752,BEN003752,Richard Johnson,Female,27,Burundi,IDP
3753,BEN003753,Timothy Davidson,Female,5,South Sudan,Host Community
3754,BEN003754,Melissa Butler DVM,Male,6,Burundi,Refugee
3755,BEN003755,Melissa Anderson,Male,53,Somalia,Host Community
3756,BEN003756,Theresa Edwards,Female,24,Ethiopia,IDP
3757,BEN003757,Tyler Brown,Female,67,Uganda,IDP
3758,BEN003758,Victoria Smith,Male,29,South Sudan,Refugee
3759,BEN003759,Miranda Mathews,Male,14,Sudan,Host Community
3760,BEN003760,Danielle Hughes,Male,10,Somalia,IDP
3761,BEN003761,Brian Nelson,Female,35,Somalia,IDP
3762,BEN003762,Jerry Hoffman,Male,78,Kenya,Refugee
3763,BEN003763,Kristy Daugherty,Female,55,Somalia,Host Community
3764,BEN003764,Patricia Golden,Male,75,Sudan,Host Community
3765,BEN003765,Sarah Chase,Female,71,Tanzania,IDP
3766,BEN003766,Heather Hamilton,Female,80,Sudan,Host Community
3767,BEN003767,Ryan Booth,Female,36,Tanzania,Refugee
3768,BEN003768,Alexander Rogers,Female,55,Somalia,IDP
3769,BEN003769,Justin Dalton,Female,12,Ethiopia,IDP
3770,BEN003770,George Robinson,Female,18,Sudan,Refugee
3771,BEN003771,Rachael Powers,Male,6,Tanzania,Refugee
3772,BEN003772,Maurice Rodriguez,Male,74,Sudan,Host Community
3773,BEN003773,Adam Kelly,Male,70,Ethiopia,Refugee
3774,BEN003774,Jared Wilson,Female,56,Burundi,IDP
3775,BEN003775,Charles Carter,Female,32,Ethiopia,IDP
3776,BEN003776,Sandra Alvarez,Male,76,Tanzania,Refugee
3777,BEN003777,Sean Maynard,Male,65,Burundi,Host Community
3778,BEN003778,Diane Miller,Female,5,Kenya,Host Community
3779,BEN003779,Jason Mills,Male,5,Rwanda,Host Community
3780,BEN003780,Stacy Norman,Male,80,Tanzania,IDP
3781,BEN003781,Stacey Flowers,Female,1,Sudan,Refugee
3782,BEN003782,Patrick Villarreal,Male,51,Burundi,Host Community
3783,BEN003783,Keith Wilson,Female,19,Uganda,IDP
3784,BEN003784,Karen Williams,Male,22,South Sudan,Host Community
3785,BEN003785,Patrick Mason,Female,50,Somalia,Refugee
3786,BEN003786,Andrea Bird,Female,46,Dr Congo,Host Community
3787,BEN003787,Jerry Miller,Male,31,Tanzania,IDP
3788,BEN003788,Maria Carrillo,Male,2,Burundi,IDP
3789,BEN003789,Tammy Johnson,Male,31,Kenya,IDP
3790,BEN003790,William Miller,Female,26,Ethiopia,Refugee
3791,BEN003791,Vanessa Brown,Female,48,Dr Congo,IDP
3792,BEN003792,Anthony Mills,Male,6,South Sudan,Host Community
3793,BEN003793,Derrick Blackburn,Male,71,Rwanda,Host Community
3794,BEN003794,James Carlson,Female,49,Somalia,Host Community
3795,BEN003795,Christopher Garrison,Female,12,Dr Congo,Host Community
3796,BEN003796,Anthony Rivas,Male,77,Kenya,Refugee
3797,BEN003797,Eric Sanchez,Female,53,South Sudan,Host Community
3798,BEN003798,Diana Warren,Female,52,Uganda,Refugee
3799,BEN003799,Gabrielle Weber,Female,59,Kenya,IDP
3800,BEN003800,Michelle Chavez,Male,2,Ethiopia,Host Community
3801,BEN003801,Andrea Jones,Male,11,Sudan,Refugee
3802,BEN003802,Tyler Le,Male,53,Rwanda,IDP
3803,BEN003803,Christine Warren,Female,66,Uganda,Refugee
3804,BEN003804,Andrew Wilson,Male,79,Rwanda,IDP
3805,BEN003805,Barbara Taylor,Male,20,Ethiopia,IDP
3806,BEN003806,Justin Bradley,Male,77,Burundi,IDP
3807,BEN003807,Susan Walsh,Female,4,Burundi,IDP
3808,BEN003808,Beverly Rivera,Male,20,Burundi,IDP
3809,BEN003809,Aaron Lin,Male,8,Sudan,IDP
3810,BEN003810,Victor Klein,Female,11,Burundi,Refugee
3811,BEN003811,Samantha Price,Male,42,Kenya,Refugee
3812,BEN003812,Melissa Garcia,Female,55,Rwanda,Refugee
3813,BEN003813,Jennifer Hamilton,Male,31,Burundi,IDP
3814,BEN003814,Christopher Marquez,Female,15,Sudan,Refugee
3815,BEN003815,Mason Johnson,Female,53,Ethiopia,IDP
3816,BEN003816,Taylor Collier,Female,40,Somalia,IDP
3817,BEN003817,John Lee,Male,17,Sudan,Refugee
3818,BEN003818,Johnathan Cabrera,Female,38,Burundi,Refugee
3819,BEN003819,Summer Johnson,Male,42,Tanzania,Refugee
3820,BEN003820,Tami Adams,Female,16,Tanzania,Refugee
3821,BEN003821,Mrs. Beth Chen,Female,6,Sudan,Host Community
3822,BEN003822,Derrick Berry,Female,2,Dr Congo,Refugee
3823,BEN003823,Joel Hoover,Male,76,Kenya,IDP
3824,BEN003824,Kathleen Wong MD,Female,3,Kenya,Refugee
3825,BEN003825,Heather Young,Female,42,Tanzania,Refugee
3826,BEN003826,Isaac Green,Female,12,Tanzania,Host Community
3827,BEN003827,Julie Cantrell,Male,13,Burundi,IDP
3828,BEN003828,Aaron Moore,Male,51,Sudan,Refugee
3829,BEN003829,Dillon Hogan,Male,80,Kenya,IDP
3830,BEN003830,Kimberly Howard,Male,20,Rwanda,Host Community
3831,BEN003831,Gregory Duran,Female,67,Sudan,IDP
3832,BEN003832,Luis Beck,Female,72,Tanzania,Host Community
3833,BEN003833,Diana Delgado,Male,27,Kenya,IDP
3834,BEN003834,Shawna Miller,Female,28,Somalia,Refugee
3835,BEN003835,Linda Collins,Male,19,Ethiopia,Host Community
3836,BEN003836,Scott Prince,Female,44,Tanzania,Refugee
3837,BEN003837,Brianna Gonzalez,Female,32,Somalia,Refugee
3838,BEN003838,John Smith,Male,61,Sudan,IDP
3839,BEN003839,Robert White,Female,8,Tanzania,Host Community
3840,BEN003840,Cynthia Olson,Female,66,Dr Congo,IDP
3841,BEN003841,Brandon Page,Female,7,Somalia,Host Community
3842,BEN003842,Melody Anderson MD,Female,28,Ethiopia,Refugee
3843,BEN003843,Gregory York,Male,35,South Sudan,IDP
3844,BEN003844,Gregory Duarte,Male,63,South Sudan,Refugee
3845,BEN003845,Kathleen Cohen,Male,15,Dr Congo,Refugee
3846,BEN003846,Jesse Jones,Male,74,Kenya,IDP
3847,BEN003847,Steven Meyers,Female,37,Tanzania,IDP
3848,BEN003848,Wesley Garcia,Female,44,Burundi,Refugee
3849,BEN003849,Amanda Rich,Female,6,Burundi,Refugee
3850,BEN003850,Tyler Spencer,Male,73,Kenya,IDP
3851,BEN003851,Susan Pierce,Female,3,Kenya,Host Community
3852,BEN003852,Ryan Maxwell,Female,50,Kenya,Host Community
3853,BEN003853,Cheryl Garcia,Male,32,South Sudan,Refugee
3854,BEN003854,Sarah Wagner,Male,38,Burundi,Refugee
3855,BEN003855,Susan Mcguire,Male,2,Tanzania,IDP
3856,BEN003856,Larry Johnson,Female,51,South Sudan,IDP
3857,BEN003857,Jordan Cherry,Male,68,Rwanda,IDP
3858,BEN003858,Frances Sandoval,Female,58,Kenya,IDP
3859,BEN003859,Michael Watkins,Female,56,Uganda,IDP
3860,BEN003860,Elizabeth Briggs,Male,24,Tanzania,IDP
3861,BEN003861,Amy Cruz,Male,35,Rwanda,IDP
3862,BEN003862,Crystal Gonzalez MD,Female,72,Dr Congo,Host Community
3863,BEN003863,Brian Stewart,Female,44,Kenya,Refugee
3864,BEN003864,Valerie Herrera,Female,11,Sudan,IDP
3865,BEN003865,Tina Black,Female,46,Ethiopia,Host Community
3866,BEN003866,Tyler Foster,Male,61,South Sudan,Host Community
3867,BEN003867,Robert Kelley IV,Female,13,Tanzania,Host Community
3868,BEN003868,Amy Nelson,Male,23,Uganda,Refugee
3869,BEN003869,Jennifer Lambert,Male,34,Sudan,IDP
3870,BEN003870,Victor Cervantes,Female,27,Ethiopia,Refugee
3871,BEN003871,Jack Strickland,Female,62,Rwanda,Host Community
3872,BEN003872,Lynn Hernandez,Male,76,Somalia,IDP
3873,BEN003873,Ronald Reyes,Male,61,Sudan,Host Community
3874,BEN003874,Anthony Moore,Female,75,South Sudan,Host Community
3875,BEN003875,Monica Reynolds,Male,55,South Sudan,IDP
3876,BEN003876,Michael Melton,Male,66,Burundi,Host Community
3877,BEN003877,Susan Clark,Female,31,South Sudan,Refugee
3878,BEN003878,Mark Rush,Female,47,Tanzania,Host Community
3879,BEN003879,Richard Hendrix,Female,21,Ethiopia,Refugee
3880,BEN003880,Luis Arias,Male,56,South Sudan,IDP
3881,BEN003881,Cynthia Thomas,Male,11,Ethiopia,Host Community
3882,BEN003882,Patrick Morrow,Female,36,South Sudan,Host Community
3883,BEN003883,Dawn Gonzalez,Male,18,Tanzania,Refugee
3884,BEN003884,Douglas Allen,Female,32,Tanzania,Refugee
3885,BEN003885,Shawn Mack,Male,10,Somalia,IDP
3886,BEN003886,Paul Wright,Female,19,Dr Congo,Host Community
3887,BEN003887,Christopher Green,Male,53,South Sudan,Refugee
3888,BEN003888,Daniel Ferguson,Female,2,Ethiopia,IDP
3889,BEN003889,Christopher Miranda,Male,69,South Sudan,Refugee
3890,BEN003890,Patrick Shelton,Male,38,Uganda,IDP
3891,BEN003891,Scott Dalton,Female,78,Rwanda,IDP
3892,BEN003892,April Gregory,Male,22,Sudan,Host Community
3893,BEN003893,Chad Allen,Male,15,Ethiopia,Refugee
3894,BEN003894,Stephen Morales,Female,75,Uganda,IDP
3895,BEN003895,Wyatt Taylor,Female,64,Somalia,IDP
3896,BEN003896,Catherine Salas,Female,12,Tanzania,Refugee
3897,BEN003897,Antonio Gregory,Female,34,Uganda,IDP
3898,BEN003898,Michelle Torres,Female,24,Tanzania,Host Community
3899,BEN003899,Brianna Tucker,Female,11,Kenya,IDP
3900,BEN003900,Jonathan Davis,Male,79,Uganda,Host Community
3901,BEN003901,Luis Collins,Male,66,Rwanda,Host Community
3902,BEN003902,Angela Castro,Female,35,Dr Congo,IDP
3903,BEN003903,Nicholas Grant,Female,9,Kenya,Host Community
3904,BEN003904,Ian Barnes,Male,47,Dr Congo,Refugee
3905,BEN003905,Larry Acevedo,Male,12,Ethiopia,IDP
3906,BEN003906,Casey Strong,Female,8,South Sudan,Refugee
3907,BEN003907,David Mcguire,Female,22,Rwanda,Refugee
3908,BEN003908,Mark Terry,Female,12,Burundi,Host Community
3909,BEN003909,Patricia George,Male,59,Sudan,Host Community
3910,BEN003910,Luke Rivera,Female,70,Rwanda,Refugee
3911,BEN003911,Dr. Anne Steele MD,Female,30,Burundi,Refugee
3912,BEN003912,William Nelson,Female,11,Somalia,Refugee
3913,BEN003913,Alexis Dunn,Male,9,Sudan,Host Community
3914,BEN003914,Amanda Edwards,Female,19,South Sudan,Host Community
3915,BEN003915,Michael Rojas,Male,4,Kenya,Host Community
3916,BEN003916,Jonathan Edwards,Female,65,Tanzania,IDP
3917,BEN003917,Peter Hansen,Female,15,Sudan,IDP
3918,BEN003918,Jeffrey Clark,Female,65,Somalia,Host Community
3919,BEN003919,Steven Maynard,Male,54,South Sudan,Host Community
3920,BEN003920,Terri Caldwell,Female,48,Somalia,Refugee
3921,BEN003921,James Vincent,Female,34,Uganda,IDP
3922,BEN003922,Bradley Smith,Female,9,South Sudan,Host Community
3923,BEN003923,Jennifer Murphy,Female,73,Sudan,IDP
3924,BEN003924,Anthony Blankenship,Female,75,Burundi,IDP
3925,BEN003925,April Lucero,Male,57,Sudan,Host Community
3926,BEN003926,Kenneth Green,Male,43,Rwanda,IDP
3927,BEN003927,Johnny Moreno,Male,40,Burundi,Host Community
3928,BEN003928,Christopher Walker,Female,79,Burundi,Refugee
3929,BEN003929,Thomas Perez,Female,69,Somalia,IDP
3930,BEN003930,Laura Valdez,Female,42,Rwanda,Host Community
3931,BEN003931,Melissa Smith,Male,6,Sudan,IDP
3932,BEN003932,Carol Roberts,Female,48,Kenya,Host Community
3933,BEN003933,Thomas Rivera,Male,18,Ethiopia,IDP
3934,BEN003934,Hayley Villarreal,Male,68,Dr Congo,Refugee
3935,BEN003935,Elizabeth Hampton,Male,72,Sudan,IDP
3936,BEN003936,Alexandra Baker,Female,19,Kenya,Refugee
3937,BEN003937,Henry Rosario,Male,35,Somalia,Host Community
3938,BEN003938,Shawn Brown,Female,21,Uganda,IDP
3939,BEN003939,Chad Herrera,Male,55,Ethiopia,Host Community
3940,BEN003940,Michael Rodriguez,Female,5,South Sudan,Host Community
3941,BEN003941,Erin Fisher,Male,15,South Sudan,Host Community
3942,BEN003942,Joseph Richards,Male,4,South Sudan,Host Community
3943,BEN003943,Chad Daugherty,Female,24,Tanzania,Refugee
3944,BEN003944,Mrs. Heather Lewis,Female,57,Dr Congo,Refugee
3945,BEN003945,Jason Walls,Female,74,Kenya,Refugee
3946,BEN003946,Erica Powell,Female,17,South Sudan,Refugee
3947,BEN003947,James Harris,Male,78,Ethiopia,IDP
3948,BEN003948,Crystal Singh,Female,65,Sudan,Host Community
3949,BEN003949,Patrick Webb,Female,44,Dr Congo,Host Community
3950,BEN003950,Jennifer Fisher,Male,26,Sudan,Refugee
3951,BEN003951,Tim Day,Male,22,South Sudan,Refugee
3952,BEN003952,Brenda Ramirez,Male,26,Sudan,Refugee
3953,BEN003953,Melanie Kidd,Female,62,South Sudan,Host Community
3954,BEN003954,Kimberly Baxter,Female,37,Burundi,IDP
3955,BEN003955,Mr. Paul Allen MD,Male,1,South Sudan,IDP
3956,BEN003956,Jennifer White,Female,46,Kenya,IDP
3957,BEN003957,Anne Smith,Male,16,Tanzania,IDP
3958,BEN003958,Emma Fernandez,Female,18,Ethiopia,IDP
3959,BEN003959,Antonio Williams,Female,2,Sudan,IDP
3960,BEN003960,Michael Bailey,Female,29,Burundi,Refugee
3961,BEN003961,Lauren Trujillo,Male,41,Dr Congo,Refugee
3962,BEN003962,Thomas Solis,Female,72,Burundi,Refugee
3963,BEN003963,Austin Moreno,Female,45,Burundi,IDP
3964,BEN003964,Brian Johnson,Male,21,Rwanda,Refugee
3965,BEN003965,Nathaniel Vaughn,Male,43,Ethiopia,Refugee
3966,BEN003966,Jeremy Kelley,Male,30,Uganda,IDP
3967,BEN003967,Anthony Nelson,Male,44,Sudan,IDP
3968,BEN003968,Megan Dodson,Female,39,Burundi,IDP
3969,BEN003969,Steven Mathews,Female,67,Rwanda,Refugee
3970,BEN003970,Amanda Hayes,Male,38,Tanzania,Refugee
3971,BEN003971,Judith Ashley,Male,60,Uganda,Host Community
3972,BEN003972,James Miller,Male,72,Tanzania,IDP
3973,BEN003973,Ryan Wright,Female,66,South Sudan,IDP
3974,BEN003974,Robert Gomez,Female,60,Uganda,IDP
3975,BEN003975,Rick Rivas,Female,70,Ethiopia,Host Community
3976,BEN003976,Tammie Bishop,Female,12,Ethiopia,Refugee
3977,BEN003977,Shannon Webb,Female,67,Sudan,IDP
3978,BEN003978,Kayla Johnson,Female,56,Kenya,IDP
3979,BEN003979,Robert Brown,Male,19,Rwanda,Host Community
3980,BEN003980,Robert Flowers,Female,76,Tanzania,IDP
3981,BEN003981,Cody Hampton,Female,53,Tanzania,Host Community
3982,BEN003982,Manuel Molina,Female,16,Rwanda,Host Community
3983,BEN003983,Katherine Garcia,Female,48,Kenya,Host Community
3984,BEN003984,Brian Davis,Female,75,Dr Congo,IDP
3985,BEN003985,Joseph Rose,Female,68,Ethiopia,IDP
3986,BEN003986,Jacqueline Sanchez,Male,52,Sudan,IDP
3987,BEN003987,Matthew Reed,Female,44,Sudan,Host Community
3988,BEN003988,Nancy Hernandez,Male,30,Kenya,Refugee
3989,BEN003989,Amanda Bryant,Male,64,Sudan,Refugee
3990,BEN003990,Heather Mclaughlin,Female,3,Kenya,Host Community
3991,BEN003991,Tammy Strickland,Male,12,Rwanda,IDP
3992,BEN003992,Zachary Clark,Male,74,Uganda,IDP
3993,BEN003993,William Wright,Female,57,South Sudan,Host Community
3994,BEN003994,Steven Huffman,Female,55,Rwanda,Refugee
3995,BEN003995,Jenna Shea,Male,4,Kenya,Refugee
3996,BEN003996,Lisa Ayala,Male,29,Ethiopia,Refugee
3997,BEN003997,Brian Sanchez,Female,12,Somalia,IDP
3998,BEN003998,Heidi Lane,Female,30,South Sudan,Host Community
3999,BEN003999,James Christensen,Male,25,Uganda,Refugee
4000,BEN004000,Taylor Ross,Female,77,Tanzania,Host Community
4001,BEN004001,Morgan Reyes,Male,70,South Sudan,Refugee
4002,BEN004002,Carrie Hernandez,Male,60,Burundi,Refugee
4003,BEN004003,Mary Trujillo,Female,12,Kenya,Refugee
4004,BEN004004,Stephen Padilla,Female,66,Sudan,Refugee
4005,BEN004005,Eddie Anthony,Female,63,South Sudan,Host Community
4006,BEN004006,John Young,Male,53,Burundi,Host Community
4007,BEN004007,David Thompson,Male,45,Sudan,Host Community
4008,BEN004008,Gabrielle Davis,Female,39,Sudan,Host Community
4009,BEN004009,Rachel Robinson,Male,52,Tanzania,Host Community
4010,BEN004010,Adam Ramirez,Male,16,Kenya,Host Community
4011,BEN004011,Kenneth Rogers,Male,59,Burundi,Host Community
4012,BEN004012,Anthony Mercer,Male,31,Sudan,IDP
4013,BEN004013,Heather Miller,Male,68,Ethiopia,IDP
4014,BEN004014,Lauren Villarreal,Male,9,Kenya,Refugee
4015,BEN004015,Ann Freeman,Male,1,Sudan,IDP
4016,BEN004016,Chris Smith,Male,14,Tanzania,Refugee
4017,BEN004017,Stacey Vasquez,Male,67,Tanzania,Refugee
4018,BEN004018,Alexis Nguyen,Male,47,Sudan,Host Community
4019,BEN004019,Melissa Wells,Female,73,Ethiopia,Refugee
4020,BEN004020,Tina Martin,Female,23,South Sudan,IDP
4021,BEN004021,Richard King,Female,28,Dr Congo,IDP
4022,BEN004022,Laura Lee,Female,39,Tanzania,IDP
4023,BEN004023,Eric James,Female,37,Ethiopia,Refugee
4024,BEN004024,Rebecca Tran,Female,7,Burundi,IDP
4025,BEN004025,Leslie Owens,Male,53,Burundi,Host Community
4026,BEN004026,Nicole Rodriguez,Male,68,Rwanda,Refugee
4027,BEN004027,Lauren Williams,Male,39,Uganda,IDP
4028,BEN004028,Tyler Morgan,Female,65,Kenya,Host Community
4029,BEN004029,Rebecca Johnson,Male,31,Somalia,Refugee
4030,BEN004030,Angela Combs,Female,2,Sudan,Host Community
4031,BEN004031,Michael Hernandez,Female,5,Dr Congo,Host Community
4032,BEN004032,Abigail Schroeder,Female,74,Uganda,Host Community
4033,BEN004033,Rebecca Rice,Male,76,Ethiopia,Refugee
4034,BEN004034,Allen Collins Jr.,Female,38,Tanzania,Refugee
4035,BEN004035,Jose Watson,Male,10,Tanzania,Refugee
4036,BEN004036,Kim Mitchell,Male,74,South Sudan,Host Community
4037,BEN004037,Michael Giles,Male,14,Sudan,Refugee
4038,BEN004038,Connie Gomez,Male,73,South Sudan,IDP
4039,BEN004039,Billy Johnson,Male,38,Kenya,Refugee
4040,BEN004040,Willie Hansen,Male,7,Tanzania,IDP
4041,BEN004041,Nathaniel Cervantes,Male,29,Tanzania,Refugee
4042,BEN004042,Hannah Dunlap,Female,63,Somalia,Host Community
4043,BEN004043,Devin Romero,Male,34,Sudan,Refugee
4044,BEN004044,Jimmy Cannon,Female,5,Sudan,IDP
4045,BEN004045,Douglas Richardson,Female,45,Uganda,Host Community
4046,BEN004046,Jonathan Pace,Male,15,Sudan,Refugee
4047,BEN004047,Jonathan Lewis,Male,54,Burundi,Refugee
4048,BEN004048,Ryan Grant,Male,10,Burundi,Host Community
4049,BEN004049,Joseph Lewis,Male,71,Ethiopia,Refugee
4050,BEN004050,James Rice,Female,44,Rwanda,Host Community
4051,BEN004051,Matthew Lambert,Female,59,Tanzania,Host Community
4052,BEN004052,Victoria Obrien,Female,15,Sudan,IDP
4053,BEN004053,Mr. Colin Frank,Male,72,Rwanda,Host Community
4054,BEN004054,Dale Campos,Male,14,Ethiopia,Host Community
4055,BEN004055,Rebecca Miller,Male,43,Kenya,Refugee
4056,BEN004056,Tara Delgado,Female,12,Kenya,Host Community
4057,BEN004057,Devin Rose DVM,Male,74,Dr Congo,Refugee
4058,BEN004058,Carrie House,Male,32,Sudan,Host Community
4059,BEN004059,Christine Ortiz,Male,23,Kenya,IDP
4060,BEN004060,Joseph Lopez,Male,2,Dr Congo,Host Community
4061,BEN004061,Susan Klein,Male,48,Ethiopia,Refugee
4062,BEN004062,Joshua Patterson,Female,29,Sudan,Host Community
4063,BEN004063,Debra Martinez,Female,18,Sudan,Host Community
4064,BEN004064,Paul Campos,Female,26,South Sudan,Refugee
4065,BEN004065,Katherine Jones DVM,Female,31,Dr Congo,IDP
4066,BEN004066,Tina Ayala,Female,76,Rwanda,IDP
4067,BEN004067,Kyle Sanders,Male,78,Ethiopia,IDP
4068,BEN004068,Jacqueline Patterson,Female,16,Burundi,IDP
4069,BEN004069,Gary George,Male,45,Ethiopia,Refugee
4070,BEN004070,Desiree Phillips,Male,49,Rwanda,IDP
4071,BEN004071,Joan Nelson,Female,7,Tanzania,IDP
4072,BEN004072,Thomas Smith,Female,1,Ethiopia,IDP
4073,BEN004073,Brian Smith,Female,31,Dr Congo,Refugee
4074,BEN004074,Jeremy Guerra,Male,51,Tanzania,IDP
4075,BEN004075,Bobby Collins,Female,59,Sudan,IDP
4076,BEN004076,William Martin,Male,70,Kenya,Refugee
4077,BEN004077,Amanda Villegas,Male,7,South Sudan,Host Community
4078,BEN004078,Leslie Thomas,Male,80,Sudan,IDP
4079,BEN004079,Natalie Morris,Female,15,Sudan,IDP
4080,BEN004080,Patricia Jones,Male,33,Rwanda,Host Community
4081,BEN004081,Nicole Johnson,Female,19,Uganda,Host Community
4082,BEN004082,Brandi Vazquez,Female,64,Tanzania,IDP
4083,BEN004083,Sarah Sullivan,Female,66,Ethiopia,Refugee
4084,BEN004084,Javier Robinson,Female,77,Ethiopia,Host Community
4085,BEN004085,Hayden Hayes,Male,65,Rwanda,IDP
4086,BEN004086,Lindsey Saunders,Male,52,Sudan,IDP
4087,BEN004087,Gabrielle Cox,Male,13,Somalia,IDP
